Inicio de registro: 2025-08-07 17:30:00
2025-08-07,19:14:30, Unidad: C°,S1: 20.38, S2: 20.00, S3: 20.25, S4: 20.25, S5: 24.50, S6: 18.94, S7: 19.06, S8: 19.38, S9: 19.31, S10: 19.00, S11: 19.06, S12: 19.75, S13: 20.13, S14: 20.25, S15: 20.25, S16: 19.94, S17: 20.00, S18: 19.81, S19: 20.06, S20: 20.00.
2025-08-08,03:37:51, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.75.
2025-08-08,03:38:00, Unidad: C°,S1: 18.00, S2: 17.88, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:38:09, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 18.00, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:38:19, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:38:28, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.75, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:38:37, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.81, S7: 18.00, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.75, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:38:46, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.81, S4: 18.00, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 18.00, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:38:55, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 18.00, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:39:04, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.44, S6: 17.81, S7: 17.88, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:39:14, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.75, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:39:23, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.13, S9: 18.06, S10: 17.75, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:39:32, Unidad: C°,S1: 18.06, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:39:41, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.75, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:39:50, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:40:00, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.75, S11: 17.81, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:40:09, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.75, S11: 17.94, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:40:18, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:40:27, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.81, S7: 18.00, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:40:36, Unidad: C°,S1: 18.06, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:40:46, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:40:55, Unidad: C°,S1: 18.06, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:41:04, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.88, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:41:13, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.88, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:41:22, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:41:32, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:41:41, Unidad: C°,S1: 18.06, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:41:50, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:41:59, Unidad: C°,S1: 18.00, S2: 17.88, S3: 17.75, S4: 18.13, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:42:08, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:42:17, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.88, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:42:27, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.13, S9: 18.00, S10: 17.88, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:42:36, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:42:45, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:42:54, Unidad: C°,S1: 18.06, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:43:03, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 18.00, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:43:13, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:43:22, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:43:31, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:43:40, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:43:49, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.75, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:43:58, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:44:08, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.81, S7: 18.00, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:44:17, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:44:26, Unidad: C°,S1: 18.06, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 18.00, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:44:35, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.00, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:44:44, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.75, S11: 17.81, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:44:54, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.00, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:45:03, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.88, S8: 18.00, S9: 18.06, S10: 17.75, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:45:12, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.81, S4: 18.00, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:45:21, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:45:30, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.88, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.56, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:45:40, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.75, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:45:49, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.69, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:45:58, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:46:07, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.75, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:46:16, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:46:25, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.81, S4: 18.00, S5: 22.44, S6: 17.75, S7: 17.88, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:46:35, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.88, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:46:44, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:46:53, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:47:02, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:47:11, Unidad: C°,S1: 17.88, S2: 17.81, S3: 17.81, S4: 18.00, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:47:21, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:47:30, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.88, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:47:39, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.81, S4: 18.00, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.88, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:47:48, Unidad: C°,S1: 18.06, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.81, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 18.00, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:47:57, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.81, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:48:07, Unidad: C°,S1: 18.00, S2: 17.81, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:48:16, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.75, S4: 18.00, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:48:25, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.44, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.00, S10: 17.81, S11: 17.88, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:48:34, Unidad: C°,S1: 17.94, S2: 17.81, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.88, S8: 18.06, S9: 17.94, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:48:43, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:48:53, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.81, S7: 18.00, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.81, S20: 17.69.
2025-08-08,03:49:02, Unidad: C°,S1: 17.94, S2: 17.75, S3: 17.75, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.06, S9: 18.06, S10: 17.81, S11: 17.94, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
2025-08-08,03:49:11, Unidad: C°,S1: 18.00, S2: 17.75, S3: 17.81, S4: 18.06, S5: 22.38, S6: 17.75, S7: 17.94, S8: 18.00, S9: 18.00, S10: 17.81, S11: 17.75, S12: 17.50, S13: 17.81, S14: 17.75, S15: 17.88, S16: 17.75, S17: 17.69, S18: 17.69, S19: 17.75, S20: 17.69.
